Nitrogen,Phosphorus,Potassium,Temperature,Humidity,Soil_pH,Rainfall,Crop,State,District,Latitude,Longitude,Altitude,Soil_Type,Organic_Carbon,Electrical_Conductivity,Groundwater_Level,Soil_Moisture,Agro_Climatic_Zone,Water_Availability,Irrigation_Type,Season,Month,Wind_Speed,Solar_Radiation,Sunshine_Hours,NPK_Total,NPK_Ratio_N,NPK_Ratio_P,NPK_Ratio_K,Fertility_Index,Crop_Suitability_Score,Rainfall_Category,Temperature_Category,Soil_Fertility_Index,Rainfall_Category_Code,Temperature_Category_Code,Season_Code
101,92,45,28.22776705,80.6430384,5.758054257,98.00403016,banana,Tamil Nadu,Coimbatore,10.947508,79.093446,305.0,Alluvial,0.522,0.584,12.48,32.9,East Coast Plains and Hills Region,Low,Drip,Perennial,July,13.03,20.39,6.64,238,0.4243697300684987,0.3865546056069493,0.18907562230774697,55.09,0.313447951884668,Medium,Warm,40.02683427314626,1,2,1
99,92,47,28.1279509,77.48247073,6.323933647,103.5045395,banana,Maharashtra,Nashik,19.26799,75.536343,469.3,Loamy,0.853,0.199,16.68,37.08,Western Plateau and Hills Region,Medium,Drip,Perennial,July,13.88,19.92,7.3,238,0.4159663690770433,0.3865546056069493,0.19747898329920238,61.92,0.33816975399999794,Medium,Warm,81.59862170518261,1,2,1
82,77,46,28.9470467,82.1888998,5.901100841,95.83016448,banana,Gujarat,Surat,22.352716,71.621322,194.8,Alluvial,0.55,0.173,12.74,22.24,Gujarat Plains and Hills Region,High,Drip,Perennial,March,13.85,22.36,8.75,205,0.39999998048780583,0.37560973777513473,0.224390232956574,50.13,0.3968032869127083,Medium,Warm,38.35258364155625,1,2,1
90,86,55,27.96236771,84.15403614,5.644486582,97.55986676,banana,Andhra Pradesh,Guntur,15.792863,79.406742,81.2,Loamy,1.009,0.218,14.44,30.34,East Coast Plains and Hills Region,Medium,Drip,Perennial,March,7.42,21.55,6.23,231,0.3896103727441397,0.3722943561777335,0.23809522778808537,59.21,0.3277883114996666,Medium,Warm,70.59354961038973,1,2,1
95,88,52,28.00316034,78.90085998,6.235461772,94.68180316,banana,Gujarat,Surat,21.241952,71.778308,107.5,Loamy,0.832,0.324,14.94,27.69,Gujarat Plains and Hills Region,Medium,Drip,Perennial,June,11.75,21.93,8.1,235,0.4042553019465829,0.3744680691715715,0.2212765863286559,60.32,0.34211127205711994,Medium,Warm,75.86347314346665,1,2,1
104,73,46,29.1400919,80.1190228,6.28236237,90.45142867,banana,Gujarat,Junagadh,21.435915,71.478658,1.7,Alluvial,0.612,0.38,17.31,25.11,Gujarat Plains and Hills Region,Low,Drip,Perennial,February,9.57,22.92,8.07,223,0.4663676920911349,0.32735424541012353,0.20627801765569428,55.85,0.3755763060195917,Medium,Warm,54.84453585625499,1,2,1
102,73,52,27.9122104,83.36307683,6.356090905,90.24211529,banana,Karnataka,Hassan,15.004776,74.881537,607.5,Loamy,0.849,0.263,12.14,22.71,Southern Plateau and Hills Region,Medium,Drip,Perennial,March,3.21,19.1,6.92,227,0.4493391872537803,0.3215858889169212,0.229074879776437,59.65,0.3722494338758956,Medium,Warm,79.10979094350562,1,2,1
100,74,52,25.43480512,81.53977797,5.837258235,96.47800391,banana,Tamil Nadu,Madurai,11.074742,78.512837,331.7,Alluvial,0.637,0.192,8.07,30.38,East Coast Plains and Hills Region,High,Drip,Perennial,June,8.0,19.78,7.37,226,0.44247785652752847,0.32743361383037106,0.2300884853943148,54.31,0.38692386776344256,Medium,Moderate,48.263019152112925,1,1,1
94,89,48,28.55980972,84.51602322,5.653437902,111.0843029,banana,Gujarat,Rajkot,21.990941,71.706446,34.6,Alluvial,0.546,0.253,9.17,20.66,Gujarat Plains and Hills Region,High,Drip,Perennial,February,14.82,22.5,8.35,231,0.4069263893105459,0.38528136860253814,0.2077921987968745,53.48,0.3398928129384713,High,Warm,38.555690556883505,1,2,1
99,70,46,26.59580783,82.99556744,5.727469947,100.5123341,banana,Gujarat,Junagadh,22.765612,71.136928,291.9,Alluvial,0.795,0.57,21.44,32.45,Gujarat Plains and Hills Region,High,Drip,Perennial,July,10.31,19.88,8.45,215,0.4604650948620886,0.3255813802055172,0.21395347842076845,54.5,0.42701976069028363,Medium,Moderate,54.89599684381501,1,2,1
112,87,48,27.19711623,77.3970629,6.200111068,99.46950465,banana,Gujarat,Junagadh,22.5569,71.684853,276.7,Loamy,0.786,0.396,22.03,31.34,Gujarat Plains and Hills Region,Medium,Drip,Perennial,February,12.31,20.54,8.35,247,0.45344127718861227,0.35222670638758274,0.1943319759379767,62.0,0.33662038093930746,Medium,Warm,75.429627767881,1,2,1
117,82,45,25.29391516,79.29122198,5.614471478,105.4220251,banana,Karnataka,Chikkamagaluru,14.449717,75.877946,822.2,Alluvial,0.512,0.534,7.58,34.43,Southern Plateau and Hills Region,Medium,Drip,Perennial,February,4.53,20.03,5.7,244,0.479508177069337,0.33606555999731313,0.184426221949745,55.4,0.3335451896762629,Medium,Moderate,38.297307409536,1,1,1
96,86,51,29.90888522,76.98740841,6.257369799,91.99964712,banana,Maharashtra,Nagpur,19.48954,75.466117,560.4,Loamy,0.958,0.512,15.99,28.08,Western Plateau and Hills Region,High,Drip,Perennial,March,5.47,21.77,7.51,233,0.4120171496988348,0.36909869660520617,0.21888411077750597,61.86,0.32397740615131515,Medium,Warm,87.50168385901624,1,2,1
113,85,45,27.94972463,76.63713353,6.037430836,109.0921631,banana,Karnataka,Chikkamagaluru,14.132807,75.841817,703.5,Alluvial,0.748,0.151,16.94,29.11,Southern Plateau and Hills Region,High,Drip,Perennial,June,12.07,16.81,6.9,243,0.4650205569950388,0.34979422428830353,0.18518517756439598,60.29,0.3463474628751555,Medium,Warm,66.58810580859068,1,2,1
105,93,46,25.01018457,78.76260938,5.760457558,108.3690513,banana,Maharashtra,Nagpur,19.476143,75.743721,619.7,Loamy,0.749,0.346,8.39,36.55,Western Plateau and Hills Region,Low,Drip,Perennial,June,9.49,18.74,6.89,244,0.43032785121607164,0.3811475253628063,0.1885245824375171,59.19,0.3258298800203198,Medium,Moderate,59.04625954410224,1,1,1
85,89,51,29.21144871,84.70189923,6.158164422,108.5501443,banana,Gujarat,Ahmedabad,22.592183,71.834209,97.5,Alluvial,0.826,0.225,11.62,34.35,Gujarat Plains and Hills Region,Medium,Drip,Perennial,July,12.95,21.63,7.29,225,0.3777777609876551,0.3955555379753094,0.22666665659259302,58.19,0.3707289136960653,Medium,Warm,69.52872073144665,1,2,1
108,94,47,27.35911627,84.54625006,6.387431383,90.81250457,banana,Gujarat,Ahmedabad,23.475472,71.165159,77.7,Alluvial,0.702,0.397,21.57,26.2,Gujarat Plains and Hills Region,Medium,Drip,Perennial,March,14.68,20.27,8.31,249,0.43373492233996297,0.3775100249995974,0.1887550124997987,62.1,0.29991141990691045,Medium,Warm,72.21104959960124,1,2,1
92,81,52,28.0106804,76.52808057,5.891413895,103.7040783,banana,Karnataka,Belagavi,15.068437,75.674352,517.6,Loamy,1.011,0.372,6.66,29.68,Southern Plateau and Hills Region,Medium,Drip,Perennial,February,7.05,17.98,6.96,225,0.4088888707160502,0.3599999840000007,0.23111110083950662,59.48,0.3741793549173036,Medium,Warm,77.26628402071313,1,2,1
110,71,54,28.67208915,82.20793613,5.725418961,94.37987496,banana,Gujarat,Surat,21.865455,71.525916,130.9,Loamy,0.696,0.319,14.14,34.25,Gujarat Plains and Hills Region,Low,Drip,Perennial,June,9.14,21.29,7.82,235,0.4680850864644644,0.3021276467179725,0.22978722426437342,56.08,0.33382471759192095,Medium,Warm,52.59777714323499,1,2,1
82,75,55,27.34585147,78.4873835,6.281069505,92.15524332,banana,Maharashtra,Pune,19.604892,75.720644,387.9,Loamy,0.916,0.433,14.13,35.57,Western Plateau and Hills Region,Medium,Drip,Perennial,June,11.93,18.93,7.97,212,0.3867924345852625,0.3537735682182279,0.25943395002670044,57.32,0.4054626765619672,Medium,Warm,76.21150169185167,1,2,1
117,81,53,29.50704598,78.20585613,5.507641778,98.12565829,banana,Tamil Nadu,Madurai,11.601891,78.391653,135.0,Loamy,1.036,0.19,13.29,23.57,East Coast Plains and Hills Region,Low,Drip,Perennial,March,8.71,21.05,6.88,251,0.46613543959619763,0.3227091504896753,0.21115537007349122,62.71,0.27386929093652673,Medium,Warm,75.39698697279,1,2,1
2,40,27,29.73770045,47.54885174,5.954626604,90.09586854,mango,Uttar Pradesh,Lucknow,26.685947,80.173048,296.9,Laterite,0.366,0.334,10.96,22.12,Upper Gangetic Plains Region,High,Drip,Perennial,December,9.45,16.25,7.85,69,0.02898550304557927,0.5797100609115854,0.3913042911153201,25.06,0.2844185520400568,Medium,Warm,7.823508643599,1,2,1
39,24,31,33.55695561,53.72979826,4.757114897,98.67527561,mango,Karnataka,Belagavi,15.243942,76.110688,311.8,Laterite,0.239,0.209,13.61,13.36,Southern Plateau and Hills Region,High,Drip,Perennial,February,10.4,20.04,6.12,94,0.41489357288366246,0.2553191217745615,0.3297871989588086,22.24,0.2354557246048965,Medium,Hot,4.7949375,1,3,1
21,26,27,27.00315545,47.67525434,5.699586972,95.85118326,mango,Bihar,Bhagalpur,25.408967,85.313171,50.0,Laterite,0.221,0.343,7.29,17.18,Middle Gangetic Plains Region,Low,Rainfed,Perennial,February,9.82,15.29,5.72,74,0.283783745434629,0.3513513038714454,0.3648648155588087,22.86,0.2971340583227176,Medium,Warm,4.921850798221499,1,2,1
25,22,25,33.56150184,45.53556603,5.977413803,95.70525913,mango,Karnataka,Chikkamagaluru,15.263349,76.197587,335.5,Laterite,0.226,0.143,13.87,22.85,Southern Plateau and Hills Region,High,Drip,Perennial,December,4.72,20.22,6.82,72,0.34722217399692024,0.30555551311728985,0.34722217399692024,23.94,0.24148898846501327,Medium,Hot,5.622284174758251,1,3,1
0,21,32,35.89855625,54.25964196,6.430139436,92.19721736,mango,Andhra Pradesh,Chittoor,14.976831,79.705491,28.0,Laterite,0.242,0.219,12.01,17.25,East Coast Plains and Hills Region,Low,Drip,Perennial,December,7.02,20.5,7.98,53,0.0,0.39622634033465276,0.6037734709861375,22.19,0.195117492673601,Medium,Hot,4.697746050767,1,3,1
20,19,35,34.17719782,50.62161586,6.113935087,98.00687989,mango,Gujarat,Rajkot,22.486283,71.188199,207.0,Alluvial,0.577,0.131,15.19,26.23,Gujarat Plains and Hills Region,Low,Rainfed,Perennial,February,14.9,19.88,7.84,74,0.2702702337472657,0.2567567220599024,0.472972909057715,28.9,0.24846723277986044,Medium,Hot,15.208092164089914,1,3,1
19,21,34,30.01592643,53.19212381,5.074272692,97.72843182,mango,Andhra Pradesh,Guntur,15.672259,80.417997,318.1,Laterite,0.534,0.143,14.66,15.83,East Coast Plains and Hills Region,Low,Rainfed,Perennial,February,5.96,18.93,6.98,74,0.2567567220599024,0.283783745434629,0.4594593973703517,23.85,0.24148442523493532,Medium,Warm,8.441643742677,1,2,1
18,17,31,31.74592134,45.16127859,5.667507706,93.75441586,mango,Bihar,Bhagalpur,25.078271,85.502522,77.6,Laterite,0.417,0.051,7.17,24.33,Middle Gangetic Plains Region,Medium,Drip,Perennial,December,6.11,16.37,5.12,66,0.2727272314049649,0.2575757185491335,0.46969689853077295,23.65,0.22937115910470465,Medium,Warm,8.134656420618002,1,2,1
11,36,33,35.99009679,52.22780489,5.978634285,95.3713484,mango,Karnataka,Chikkamagaluru,15.283585,76.161542,511.1,Laterite,0.579,0.349,14.9,13.65,Southern Plateau and Hills Region,Low,Rainfed,Perennial,January,4.61,19.23,7.11,80,0.13749998281250214,0.449999943750007,0.4124999484375064,29.56,0.2530461083289452,Medium,Hot,15.009060083531875,1,3,1
30,28,30,31.86641378,52.19331595,5.064613314,98.46768642,mango,Uttar Pradesh,Kanpur,26.716083,80.681883,213.0,Alluvial,0.494,0.375,8.79,21.59,Upper Gangetic Plains Region,High,Drip,Perennial,January,8.43,16.23,7.51,88,0.34090905216942585,0.31818178202479747,0.34090905216942585,26.07,0.25579342279257006,Medium,Warm,9.468257469671,1,2,1
18,19,27,27.75518664,52.34605806,4.772385986,94.11213345,mango,Karnataka,Belagavi,14.033705,75.841938,577.3,Laterite,0.415,0.122,10.42,23.5,Southern Plateau and Hills Region,Low,Rainfed,Perennial,December,11.7,19.53,7.94,64,0.28124995605469433,0.2968749536132885,0.4218749340820415,19.67,0.22353285134477396,Medium,Warm,5.4468749999999995,1,2,1
23,23,27,34.72413192,51.4271781,5.161148592,97.31258083,mango,Uttar Pradesh,Varanasi,28.299003,82.166934,115.8,Laterite,0.451,0.342,8.41,12.81,Upper Gangetic Plains Region,Low,Drip,Perennial,February,6.8,17.25,6.44,73,0.3150684499906233,0.3150684499906233,0.3698629630324708,23.47,0.20709279047630952,Medium,Hot,7.554211651169334,1,3,1
37,30,34,27.53907547,53.63549533,6.797779227,99.35408185,mango,Gujarat,Rajkot,22.652218,71.236747,107.0,Alluvial,0.467,0.392,23.92,20.53,Gujarat Plains and Hills Region,High,Rainfed,Perennial,December,9.85,21.53,8.25,101,0.3663365973924161,0.29702967356141846,0.3366336300362742,32.68,0.3592906124775132,Medium,Warm,17.877442264039164,1,2,1
11,27,30,27.69637763,48.5622488,6.39474303,89.85646496,mango,Bihar,Gaya,26.056829,85.312661,46.2,Laterite,0.274,0.246,8.5,17.38,Middle Gangetic Plains Region,Low,Drip,Perennial,February,9.95,17.67,5.52,68,0.1617646820934291,0.39705876513841687,0.44117640570935207,25.31,0.28901756273697315,Medium,Warm,7.105387995720833,1,2,1
12,19,31,27.25373364,52.66319725,5.566704378,91.87312479,mango,Andhra Pradesh,Anantapur,16.108184,79.97762,491.7,Alluvial,0.772,0.245,13.46,23.67,East Coast Plains and Hills Region,Low,Rainfed,Perennial,December,10.78,18.81,7.65,62,0.19354835587929742,0.30645156347555425,0.4999999193548517,27.34,0.2553573708585042,Medium,Warm,13.162840183481997,1,2,1
3,28,33,30.33723921,48.88704844,5.755049971,94.42850522,mango,Karnataka,Hassan,14.319492,75.449189,400.1,Alluvial,0.635,0.247,6.33,27.17,Southern Plateau and Hills Region,High,Drip,Perennial,February,10.7,20.1,7.89,64,0.04687499267578239,0.43749993164063566,0.5156249194336063,26.49,0.2543180163305646,Medium,Warm,11.634648444128125,1,2,1
37,38,32,31.85744939,45.53106268,5.417340525,91.55845821,mango,Bihar,Patna,26.106032,84.98814,84.3,Laterite,0.416,0.321,7.0,20.21,Middle Gangetic Plains Region,Medium,Drip,Perennial,December,7.3,17.2,5.51,107,0.3457943602061346,0.3551401537252193,0.29906539261071097,29.79,0.3139120501401899,Medium,Warm,11.897737071133335,1,2,1
26,37,30,35.39986338,49.45962621,6.166173834,97.41054011,mango,Andhra Pradesh,Guntur,15.354776,78.844263,447.9,Laterite,0.354,0.34,13.17,16.81,East Coast Plains and Hills Region,Low,Rainfed,Perennial,February,5.39,21.33,6.38,93,0.27956986241184273,0.3978494195860839,0.32258061047520314,29.87,0.29268896732645466,Medium,Hot,11.994449535707501,1,3,1
14,18,30,29.80747243,52.13797867,5.191265116,95.74606104,mango,Andhra Pradesh,Guntur,16.215637,79.592378,351.1,Alluvial,0.423,0.215,12.26,27.62,East Coast Plains and Hills Region,Medium,Drip,Perennial,January,5.24,20.72,5.66,62,0.22580641519251365,0.2903225338189461,0.48387088969824354,21.02,0.2225145082241123,Medium,Warm,5.961709533900001,1,2,1
40,16,35,34.16438906,54.16482251,4.954739564,98.33351125,mango,Karnataka,Hassan,15.986761,76.332917,413.6,Alluvial,0.892,0.568,18.45,23.26,Southern Plateau and Hills Region,Medium,Rainfed,Perennial,January,3.86,20.29,6.49,91,0.43956039125709984,0.17582415650283995,0.38461534234996236,31.17,0.22676169076941072,Medium,Hot,17.44975,1,3,1
4,20,25,28.93270187,47.94053996,5.664587011,99.9834242,mango,Andhra Pradesh,Guntur,16.354197,80.591147,495.3,Alluvial,0.736,0.294,11.46,29.19,East Coast Plains and Hills Region,Low,Rainfed,Perennial,December,5.37,21.7,6.82,49,0.08163263640150277,0.40816318200751384,0.5102039775093923,25.43,0.23150069481234933,Medium,Warm,10.023480918937333,1,2,1
36,25,33,27.98392787,53.33018851,5.548584852,99.61465679,mango,Bihar,Muzaffarpur,26.066118,85.772954,93.2,Laterite,0.573,0.22,8.96,18.95,Middle Gangetic Plains Region,High,Drip,Perennial,February,6.58,16.64,5.37,94,0.38297868266184226,0.26595741851516824,0.35106379244002206,30.1,0.3273055068288232,Medium,Warm,15.553368342597002,1,2,1
30,17,31,31.20478173,54.49960506,6.804437106,94.62954663,mango,Uttar Pradesh,Lucknow,27.651111,80.420961,120.6,Alluvial,0.822,0.393,11.55,22.72,Upper Gangetic Plains Region,Medium,Drip,Perennial,January,5.96,16.85,7.22,78,0.3846153353057262,0.21794869000657818,0.3974358464825838,33.63,0.25089512843665157,Medium,Warm,24.373279687547996,1,2,1
28,37,28,32.13409675,50.52559148,6.097869767,98.63333684,mango,Gujarat,Junagadh,22.131863,70.937535,20.2,Laterite,0.574,0.35,23.16,14.65,Gujarat Plains and Hills Region,High,Drip,Perennial,December,9.0,20.75,8.39,93,0.30107523644352296,0.3978494195860839,0.30107523644352296,32.73,0.3232244681722601,Medium,Warm,19.07464227505025,1,3,1
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,mango,Andhra Pradesh,Krishna,15.963433,79.593102,361.4,Alluvial,0.619,0.251,13.87,24.89,East Coast Plains and Hills Region,Low,Rainfed,Perennial,January,7.05,20.39,7.09,83,0.4578312701408108,0.18072286979242533,0.36144573958485066,26.93,0.25653732740853175,Medium,Warm,11.662212812985869,1,2,1
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,mango,Karnataka,Mysuru,14.476396,76.006257,438.1,Laterite,0.279,0.28,19.01,19.4,Southern Plateau and Hills Region,Low,Rainfed,Perennial,January,5.49,19.43,6.14,79,0.15189871494952975,0.4683543710943834,0.3797467873738244,19.27,0.22804516628872756,Medium,Warm,4.3419375,1,2,1
38,19,31,34.73823882,49.08864345,5.855119268,90.65022183,mango,Uttar Pradesh,Lucknow,27.61381,80.216986,293.7,Alluvial,0.878,0.451,9.32,22.94,Upper Gangetic Plains Region,Low,Drip,Perennial,February,8.85,16.45,7.68,88,0.43181813274793945,0.21590906637396973,0.3522726872417401,34.69,0.2470245106366861,Medium,Hot,26.019750192742002,1,3,1
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,mango,Andhra Pradesh,Chittoor,14.36811,78.799761,169.6,Alluvial,0.5,0.151,11.13,30.45,East Coast Plains and Hills Region,Medium,Drip,Perennial,January,9.72,19.29,6.97,70,0.114285697959186,0.4714285040816423,0.41428565510204923,29.04,0.2783624898036826,Medium,Warm,13.363370302041666,1,2,1
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,mango,Bihar,Gaya,25.535547,85.763505,95.6,Alluvial,0.493,0.136,3.59,27.75,Middle Gangetic Plains Region,Low,Drip,Perennial,December,6.87,16.74,5.08,70,0.21428568367347375,0.38571423061225274,0.399999942857151,20.57,0.18629209923103546,Medium,Hot,6.9328125,1,3,1
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,mango,Andhra Pradesh,Krishna,15.260956,80.646524,300.6,Laterite,0.448,0.207,5.75,13.75,East Coast Plains and Hills Region,Medium,Drip,Perennial,January,11.01,19.14,6.5,75,0.4533332728888969,0.21333330488889268,0.3333332888888948,28.07,0.27126111311100615,Medium,Warm,12.605405079119999,1,2,1
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,mango,Uttar Pradesh,Lucknow,26.828162,81.159966,235.8,Laterite,0.455,0.246,6.24,22.35,Upper Gangetic Plains Region,Medium,Rainfed,Perennial,January,5.68,15.99,6.56,78,0.14102562294543294,0.4615384023668715,0.3974358464825838,29.84,0.32938809053494256,Medium,Warm,13.820342206125,1,2,1
33,29,34,31.40948821,49.21729127,6.832979509,92.99739415,mango,Karnataka,Hassan,15.305421,76.444179,768.3,Alluvial,0.845,0.472,12.75,31.04,Southern Plateau and Hills Region,Low,Rainfed,Perennial,January,9.2,18.12,6.74,96,0.34374996419271203,0.3020833018663227,0.3541666297743094,36.79,0.2944140524815036,Medium,Warm,30.142332211720618,1,2,1
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,mango,Uttar Pradesh,Varanasi,26.813896,80.655729,250.5,Alluvial,0.846,0.463,9.13,20.86,Upper Gangetic Plains Region,High,Drip,Perennial,January,4.28,15.71,7.54,69,0.1739130182734756,0.44927529720647863,0.3768115395925305,29.24,0.21188707609800403,Medium,Hot,14.631054731750247,1,3,1
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,mango,Andhra Pradesh,Guntur,16.843095,80.041196,39.9,Laterite,0.425,0.108,10.83,19.59,East Coast Plains and Hills Region,Medium,Rainfed,Perennial,January,8.5,20.06,6.58,74,0.16216214024835943,0.4594593973703517,0.378378327246172,27.46,0.2716273558749538,Medium,Hot,10.919897493375,1,3,1
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,mango,Karnataka,Mysuru,14.656531,76.395038,762.8,Alluvial,0.65,0.233,6.29,26.38,Southern Plateau and Hills Region,Medium,Drip,Perennial,December,8.18,16.82,6.56,52,0.09615382766272544,0.3076922485207214,0.5961537315088977,19.47,0.15285500260859206,Medium,Hot,6.5406249999999995,1,3,1
1,30,29,28.33333307,51.39586505,6.434197756,91.67241761,mango,Karnataka,Mysuru,15.039836,75.289119,529.8,Alluvial,0.463,0.278,14.13,34.5,Southern Plateau and Hills Region,Medium,Drip,Perennial,December,7.3,18.99,6.93,60,0.01666666388888935,0.49999991666668053,0.48333325277779116,26.71,0.2716676988528297,Medium,Warm,10.245607272752833,1,2,1
16,35,31,32.27652024,50.19368841,5.316875978,95.99487068,mango,Bihar,Gaya,25.641628,85.795111,79.6,Alluvial,0.553,0.579,9.01,20.8,Middle Gangetic Plains Region,Low,Rainfed,Perennial,February,6.18,16.33,6.28,82,0.19512192742415518,0.4268292162403395,0.37804873438430064,26.83,0.2585833598925959,Medium,Warm,10.9683288728545,1,3,1
35,18,26,31.99490489,50.84881347,5.279388967,97.38741498,mango,Bihar,Gaya,25.962418,84.960743,51.8,Laterite,0.25,0.053,7.13,18.27,Middle Gangetic Plains Region,High,Drip,Perennial,December,3.95,15.78,5.75,79,0.4430379186027951,0.2278480724242946,0.32911388239064776,22.39,0.23516110667295187,Medium,Warm,5.0416020731666675,1,2,1
4,40,26,27.58258929,48.56916221,6.720041791,95.8445641,mango,Gujarat,Junagadh,22.514163,72.132887,120.8,Alluvial,0.777,0.152,14.38,26.28,Gujarat Plains and Hills Region,Medium,Drip,Perennial,February,15.46,19.09,7.6,70,0.057142848979593,0.57142848979593,0.3714285183673545,32.34,0.30050331905124256,Medium,Warm,19.260245461504248,1,2,1
